total_vaccs,ppl_vaccd,ppl_fully_vaccd,daily_vaccs,total_vaccs_per_100,ppl_fully_vaccd_per_100,daily_vaccs_per_million,clusters
379900,379900,3041823.96,6523,2.27,11.26,390,0
380665,380665,3041823.96,5349,2.27,11.26,319,0
1094522.96,5341596.08,3041823.96,4845,27.29,11.26,289,0
1094522.96,5341596.08,3041823.96,4858,27.29,11.26,290,0
1094522.96,5341596.08,3041823.96,3637,27.29,11.26,217,0
1094522.96,5341596.08,3041823.96,2864,27.29,11.26,171,0
392439,392439,3041823.96,2209,2.34,11.26,132,0
395635,395635,3041823.96,2248,2.36,11.26,134,0
398109,398109,3041823.96,2492,2.38,11.26,149,0
398941,398941,3041823.96,2274,2.38,11.26,136,0
399915,399915,3041823.96,2077,2.39,11.26,124,0
403935,403935,3041823.96,2315,2.41,11.26,138,0
406981,406981,3041823.96,2414,2.43,11.26,144,0
410924,410924,3041823.96,2641,2.45,11.26,158,0
411343,411343,3041823.96,2244,2.46,11.26,134,0
413031,413031,3041823.96,2132,2.47,11.26,127,0
1094522.96,5341596.08,3041823.96,2098,27.29,11.26,125,0
414229,414229,3041823.96,2045,2.47,11.26,122,0
416956,416956,3041823.96,1860,2.49,11.26,111,0
418828,418828,3041823.96,1692,2.5,11.26,101,0
421993,421993,3041823.96,1581,2.52,11.26,94,0
423451,423451,3041823.96,1730,2.53,11.26,103,0
427377,427377,3041823.96,2049,2.55,11.26,122,0
1094522.96,5341596.08,3041823.96,2001,27.29,11.26,120,0
1094522.96,5341596.08,3041823.96,1952,27.29,11.26,117,0
428147,428147,3041823.96,1599,2.56,11.26,95,0
431468,431468,3041823.96,1806,2.58,11.26,108,0
431916,431916,3041823.96,1418,2.58,11.26,85,0
1094522.96,5341596.08,3041823.96,2539,27.29,11.26,152,0
1094522.96,5341596.08,3041823.96,3308,27.29,11.26,198,0
1094522.96,5341596.08,3041823.96,4601,27.29,11.26,275,0
1094522.96,5341596.08,3041823.96,5895,27.29,11.26,352,0
1094522.96,5341596.08,3041823.96,7188,27.29,11.26,429,0
1094522.96,5341596.08,3041823.96,8043,27.29,11.26,480,0
1094522.96,5341596.08,3041823.96,9309,27.29,11.26,556,0
506388,437792,68596,9309,3.02,0.41,556,0
1094522.96,5341596.08,3041823.96,8212,27.29,11.26,490,0
1094522.96,5341596.08,3041823.96,7116,27.29,11.26,425,0
511286,442133,69153,6019,3.05,0.41,359,0
1094522.96,5341596.08,3041823.96,4835,27.29,11.26,289,0
513332,444007,69325,3652,3.07,0.41,218,0
1094522.96,5341596.08,3041823.96,2586,27.29,11.26,154,0
1094522.96,5341596.08,3041823.96,1520,27.29,11.26,91,0
1094522.96,5341596.08,3041823.96,1551,27.29,11.26,93,0
1094522.96,5341596.08,3041823.96,1582,27.29,11.26,94,0
522575,452735,69840,1613,3.12,0.42,96,0
1094522.96,5341596.08,3041823.96,1732,27.29,11.26,103,0
1094522.96,5341596.08,3041823.96,1852,27.29,11.26,111,0
1094522.96,5341596.08,3041823.96,1854,27.29,11.26,111,0
1094522.96,5341596.08,3041823.96,1856,27.29,11.26,111,0
1094522.96,5341596.08,3041823.96,1858,27.29,11.26,111,0
1094522.96,5341596.08,3041823.96,1860,27.29,11.26,111,0
1094522.96,5341596.08,3041823.96,1862,27.29,11.26,111,0
537467,466578,70889,1862,3.21,0.42,111,0
1094522.96,5341596.08,3041823.96,2199,27.29,11.26,131,0
545915,474136,71779,2536,3.26,0.43,151,0
1094522.96,5341596.08,3041823.96,5111,27.29,11.26,305,0
1094522.96,5341596.08,3041823.96,7686,27.29,11.26,459,0
1094522.96,5341596.08,3041823.96,10260,27.29,11.26,613,0
625448,477957,147491,12835,3.74,0.88,767,0
632648,5341596.08,3041823.96,13597,3.78,11.26,812,0
1094522.96,5341596.08,3041823.96,13347,27.29,11.26,797,0
1094522.96,5341596.08,3041823.96,13098,27.29,11.26,782,0
1094522.96,5341596.08,3041823.96,10611,27.29,11.26,634,0
1094522.96,5341596.08,3041823.96,8124,27.29,11.26,485,0
1094522.96,5341596.08,3041823.96,5637,27.29,11.26,337,0
1094522.96,5341596.08,3041823.96,3150,27.29,11.26,188,0
1094522.96,5341596.08,3041823.96,2475,27.29,11.26,148,0
1094522.96,5341596.08,3041823.96,2475,27.29,11.26,148,0
1094522.96,5341596.08,3041823.96,2475,27.29,11.26,148,0
1094522.96,5341596.08,3041823.96,2475,27.29,11.26,148,0
1094522.96,5341596.08,3041823.96,2475,27.29,11.26,148,0
1094522.96,5341596.08,3041823.96,2475,27.29,11.26,148,0
664826,515344,149482,2475,3.97,0.89,148,0
1094522.96,5341596.08,3041823.96,3883,27.29,11.26,232,0
1094522.96,5341596.08,3041823.96,5291,27.29,11.26,316,0
1094522.96,5341596.08,3041823.96,6698,27.29,11.26,400,0
1094522.96,5341596.08,3041823.96,8106,27.29,11.26,484,0
1094522.96,5341596.08,3041823.96,9514,27.29,11.26,568,0
1094522.96,5341596.08,3041823.96,10921,27.29,11.26,652,0
751129,549768,201361,12329,4.49,1.2,736,0
7000,7000,3041823.96,112209.42,0.1,11.26,3376.55,0
1094522.96,5341596.08,3041823.96,1150,27.29,11.26,169,0
9300,9300,3041823.96,1150,0.14,11.26,169,0
1094522.96,5341596.08,3041823.96,1503,27.29,11.26,221,0
1094522.96,5341596.08,3041823.96,1680,27.29,11.26,247,0
1094522.96,5341596.08,3041823.96,1785,27.29,11.26,262,0
18136,18136,3041823.96,1856,0.27,11.26,273,0
1094522.96,5341596.08,3041823.96,2221,27.29,11.26,326,0
1094522.96,5341596.08,3041823.96,2687,27.29,11.26,395,0
1094522.96,5341596.08,3041823.96,3153,27.29,11.26,463,0
1094522.96,5341596.08,3041823.96,3468,27.29,11.26,510,0
1094522.96,5341596.08,3041823.96,3783,27.29,11.26,556,0
44611,44611,3041823.96,4098,0.66,11.26,602,0
84832,84832,3041823.96,9528,1.25,11.26,1400,0
119711,119711,3041823.96,13880,1.76,11.26,2040,0
163355,163355,3041823.96,19485,2.4,11.26,2864,0
217800,217800,3041823.96,26632,3.2,11.26,3914,0
256521,256521,3041823.96,31534,3.77,11.26,4634,0
319504,319504,3041823.96,39901,4.7,11.26,5864,0
361830,361830,3041823.96,45317,5.32,11.26,6660,0
401556,401556,3041823.96,45246,5.9,11.26,6649,0
430759,430759,3041823.96,44435,6.33,11.26,6530,0
437380,437380,3041823.96,39146,6.43,11.26,5753,0
1094522.96,5341596.08,3041823.96,34158,27.29,11.26,5020,0
1094522.96,5341596.08,3041823.96,31416,27.29,11.26,4617,0
495964,495964,3041823.96,25209,7.29,11.26,3705,0
513652,513652,3041823.96,21689,7.55,11.26,3187,0
526930,526930,3041823.96,17911,7.74,11.26,2632,0
538373,538373,3041823.96,15373,7.91,11.26,2259,0
1094522.96,5341596.08,3041823.96,14844,27.29,11.26,2181,0
544209,544209,3041823.96,12472,8,11.26,1833,0
1094522.96,5341596.08,3041823.96,14258,27.29,11.26,2095,0
1094522.96,5341596.08,3041823.96,16044,27.29,11.26,2358,0
640299,592634,47665,18092,9.41,0.7,2659,0
1094522.96,5341596.08,3041823.96,30195,27.29,11.26,4437,0
836287,710138,126149,42559,12.29,1.85,6254,0
1094522.96,5341596.08,3041823.96,52908,27.29,11.26,7775,0
987000,805000,182000,63256,14.5,2.67,9296,0
1094522.96,5341596.08,3041823.96,63654,27.29,11.26,9355,0
1094522.96,5341596.08,3041823.96,64051,27.29,11.26,9413,0
1094522.96,5341596.08,3041823.96,64449,27.29,11.26,9471,0
1094522.96,5341596.08,3041823.96,55424,27.29,11.26,8145,0
1094522.96,5341596.08,3041823.96,46398,27.29,11.26,6819,0
1094522.96,5341596.08,3041823.96,40606,27.29,11.26,5967,0
1094522.96,5341596.08,3041823.96,34814,27.29,11.26,5116,0
1094522.96,5341596.08,3041823.96,34814,27.29,11.26,5116,0
1300330,827561,472769,34814,19.11,6.95,5116,0
1343718,856359,487359,36039,19.75,7.16,5296,0
1375872,878143,497729,35659,20.22,7.31,5240,0
1393086,886086,507000,33145,20.47,7.45,4871,0
1433055,921248,511807,33881,21.06,7.52,4979,0
1436682,924683,511999,29426,21.11,7.52,4324,0
1470606,946375,524231,29299,21.61,7.7,4306,0
1501917,971054,530863,28798,22.07,7.8,4232,0
1535274,1000523,534751,27365,22.56,7.86,4022,0
1576983,1013061,563922,28730,23.18,8.29,4222,0
1618754,1025137,593617,32238,23.79,8.72,4738,0
1650030,1029963,620067,30996,24.25,9.11,4555,0
1651293,1030440,620853,30659,24.27,9.12,4506,0
1704790,1081366,623424,33455,25.05,9.16,4917,0
1750533,1124826,625707,35517,25.73,9.2,5220,0
1792912,1145893,647019,36805,26.35,9.51,5409,0
1827340,1161194,666146,35765,26.85,9.79,5256,0
1897335,1196235,701100,39797,27.88,10.3,5849,0
1957065,1218309,738756,43862,28.76,10.86,6446,0
2007650,1224982,782668,50908,29.5,11.5,7481,0
2040313,1249044,791269,47932,29.98,11.63,7044,0
2052402,1258476,793926,43124,30.16,11.67,6337,0
2077197,1267822,809375,40612,30.53,11.89,5968,0
2112074,1285223,826851,40676,31.04,12.15,5978,0
2161595,1303661,857934,37751,31.77,12.61,5548,0
2163593,1305132,858461,29504,31.8,12.62,4336,0
2169862,1308036,861826,23173,31.89,12.67,3405,0
2178930,1313912,865018,19802,32.02,12.71,2910,0
2206821,1330385,876436,22060,32.43,12.88,3242,0
2241510,1338010,903500,23473,32.94,13.28,3450,0
1094522.96,5341596.08,3041823.96,21446,27.29,11.26,3152,0
2282876,1366442,916434,17326,33.55,13.47,2546,0
1094522.96,5341596.08,3041823.96,19956,27.29,11.26,2933,0
2323689,1404190,919499,21975,34.15,13.51,3229,0
1094522.96,5341596.08,3041823.96,27630,27.29,11.26,4060,0
2420995,1414983,1006012,30596,35.58,14.78,4496,0
2444395,1428888,1015507,28984,35.92,14.92,4259,0
2488631,1450922,1037709,32348,36.57,15.25,4754,0
2521863,1458304,1063559,34141,37.06,15.63,5017,0
1094522.96,5341596.08,3041823.96,34499,27.29,11.26,5070,0
2567692,1476929,1090763,34858,37.73,16.03,5123,0
2593838,1481015,1112823,31642,38.12,16.35,4650,0
2625670,1504755,1120915,29239,38.59,16.47,4297,0
2687311,1552535,1134776,34702,39.49,16.68,5100,0
1094522.96,5341596.08,3041823.96,39004,27.29,11.26,5732,0
2836012,1677268,1158744,44878,41.68,17.03,6595,0
2882854,1716843,1166011,48297,42.37,17.14,7098,0
1094522.96,5341596.08,3041823.96,48579,27.29,11.26,7139,0
1094522.96,5341596.08,3041823.96,48400,27.29,11.26,7113,0
1094522.96,5341596.08,3041823.96,47409,27.29,11.26,6967,0
2982427,1780918,1201509,42159,43.83,17.66,6196,0
3020401,1807404,1212997,36963,44.39,17.83,5432,0
3041740,1820747,1220993,29390,44.7,17.94,4319,0
3055007,1827563,1227444,24593,44.9,18.04,3614,0
3068643,1829772,1238871,22985,45.1,18.21,3378,0
1094522.96,5341596.08,3041823.96,22659,27.29,11.26,3330,0
1094522.96,5341596.08,3041823.96,22333,27.29,11.26,3282,0
3136478,1868861,1267617,22007,46.09,18.63,3234,0
3176769,1892399,1284370,22338,46.69,18.88,3283,0
3192950,1900150,1292800,21601,46.92,19,3174,0
3253039,1944492,1308547,28290,47.81,19.23,4157,0
1094522.96,5341596.08,3041823.96,27895,27.29,11.26,4099,0
3274776,1954709,1320067,26217,48.13,19.4,3853,0
1094522.96,5341596.08,3041823.96,32677,27.29,11.26,4802,0
3410440,2005629,1404811,39137,50.12,20.65,5752,0
1094522.96,5341596.08,3041823.96,40822,27.29,11.26,5999,0
3514605,2026571,1488034,45951,51.65,21.87,6753,0
3525819,2028302,1497517,38969,51.82,22.01,5727,0
3526876,2028490,1498386,37567,51.83,22.02,5521,0
1094522.96,5341596.08,3041823.96,43897,27.29,11.26,6451,0
1094522.96,5341596.08,3041823.96,42090,27.29,11.26,6186,0
3692416,2071635,1620781,40282,54.26,23.82,5920,0
3715103,2088102,1627001,36083,54.6,23.91,5303,0
3757088,2116586,1640502,34640,55.21,24.11,5091,0
3786348,2140266,1646082,37218,55.64,24.19,5470,0
3798942,2149705,1649237,38867,55.83,24.24,5712,0
3826563,2169340,1657223,34930,56.23,24.35,5133,0
1094522.96,5341596.08,3041823.96,33430,27.29,11.26,4913,0
3915922,2219205,1696717,31929,57.55,24.93,4692,0
1094522.96,5341596.08,3041823.96,33716,27.29,11.26,4955,0
1094522.96,5341596.08,3041823.96,32745,27.29,11.26,4812,0
4021493,2278826,1742667,33592,59.1,25.61,4937,0
4038392,2286468,1751924,34207,59.35,25.75,5027,0
4076567,2304204,1772363,35715,59.91,26.05,5249,0
4128263,2320325,1807938,36717,60.67,26.57,5396,0
4184634,2338805,1845829,38387,61.5,27.13,5641,0
1094522.96,5341596.08,3041823.96,37470,27.29,11.26,5507,0
4242175,2370788,1871387,36553,62.34,27.5,5372,0
1094522.96,5341596.08,3041823.96,33515,27.29,11.26,4925,0
4270016,2388000,1882016,33089,62.75,27.66,4863,0
4312710,2406387,1906323,33735,63.38,28.02,4958,0
4354888,2427733,1927155,32375,64,28.32,4758,0
1094522.96,5341596.08,3041823.96,30241,27.29,11.26,4444,0
4437750,2472221,1965529,32049,65.22,28.89,4710,0
1094522.96,5341596.08,3041823.96,33420,27.29,11.26,4911,0
1094522.96,5341596.08,3041823.96,36912,27.29,11.26,5425,0
4552842,2516852,2035990,40404,66.91,29.92,5938,0
1094522.96,5341596.08,3041823.96,39802,27.29,11.26,5849,0
1094522.96,5341596.08,3041823.96,39273,27.29,11.26,5772,0
4668282,2568739,2099543,38852,68.6,30.85,5710,0
4720552,2582213,2138339,40400,69.37,31.42,5937,0
1094522.96,5341596.08,3041823.96,38494,27.29,11.26,5657,0
4770589,2599345,2171244,36587,70.11,31.91,5377,0
1094522.96,5341596.08,3041823.96,35090,27.29,11.26,5157,0
1094522.96,5341596.08,3041823.96,33576,27.29,11.26,4934,0
1094522.96,5341596.08,3041823.96,32062,27.29,11.26,4712,0
4882120,2632697,2249423,30548,71.75,33.06,4489,0
1094522.96,5341596.08,3041823.96,26587,27.29,11.26,3907,0
1094522.96,5341596.08,3041823.96,26519,27.29,11.26,3897,0
4955746,2656065,2299681,26451,72.83,33.8,3887,0
1094522.96,5341596.08,3041823.96,25754,27.29,11.26,3785,0
1094522.96,5341596.08,3041823.96,25056,27.29,11.26,3682,0
1094522.96,5341596.08,3041823.96,24359,27.29,11.26,3580,0
1094522.96,5341596.08,3041823.96,23662,27.29,11.26,3477,0
5070754,2681511,2389243,23442,74.52,35.11,3445,0
1094522.96,5341596.08,3041823.96,23530,27.29,11.26,3458,0
1094522.96,5341596.08,3041823.96,23619,27.29,11.26,3471,0
5146241,2693998,2452243,23928,75.63,36.04,3516,0
0,0,3041823.96,112209.42,0,11.26,3376.55,0
1094522.96,5341596.08,3041823.96,500,27.29,11.26,5084,0
1094522.96,5341596.08,3041823.96,500,27.29,11.26,5084,0
1094522.96,5341596.08,3041823.96,500,27.29,11.26,5084,0
2000,2000,3041823.96,500,2.03,11.26,5084,0
1094522.96,5341596.08,3041823.96,600,27.29,11.26,6101,0
4000,4000,3041823.96,667,4.07,11.26,6783,0
7000,7000,3041823.96,1000,7.12,11.26,10169,0
1094522.96,5341596.08,3041823.96,1118,27.29,11.26,11369,0
1094522.96,5341596.08,3041823.96,1236,27.29,11.26,12569,0
10976,10976,3041823.96,1354,11.16,11.26,13769,0
13163,13163,3041823.96,1595,13.39,11.26,16219,0
1094522.96,5341596.08,3041823.96,1718,27.29,11.26,17470,0
16890,16890,3041823.96,1841,17.18,11.26,18721,0
18353,18353,3041823.96,1622,18.66,11.26,16494,0
1094522.96,5341596.08,3041823.96,1542,27.29,11.26,15680,0
19889,19889,3041823.96,1463,20.22,11.26,14877,0
22712,22712,3041823.96,1677,23.1,11.26,17053,0
25587,25587,3041823.96,1775,26.02,11.26,18050,0
28779,28779,3041823.96,1965,29.26,11.26,19982,0
30861,30861,3041823.96,1996,31.38,11.26,20297,0
1094522.96,5341596.08,3041823.96,1988,27.29,11.26,20216,0
1094522.96,5341596.08,3041823.96,2079,27.29,11.26,21141,0
35079,35079,3041823.96,2170,35.67,11.26,22066,0
36284,36284,3041823.96,1939,36.9,11.26,19717,0
37092,37087,5,1644,37.72,0.01,16718,0
1094522.96,5341596.08,3041823.96,1287,27.29,11.26,13087,0
1094522.96,5341596.08,3041823.96,1089,27.29,11.26,11074,0
39175,37589,1586,987,39.84,1.61,10037,0
1094522.96,5341596.08,3041823.96,966,27.29,11.26,9823,0
41694,37714,3980,945,42.4,4.05,9610,0
44423,37723,6700,1163,45.17,6.81,11826,0
48061,37726,10335,1567,48.87,10.51,15935,0
51819,37952,13867,2005,52.69,14.1,20388,0
1094522.96,5341596.08,3041823.96,2203,27.29,11.26,22402,0
55980,41799,14181,2401,56.92,14.42,24415,0
1094522.96,5341596.08,3041823.96,2383,27.29,11.26,24232,0
58249,41808,16441,2365,59.23,16.72,24049,0
59991,41815,18176,2224,61,18.48,22615,0
61351,41839,19512,1899,62.39,19.84,19311,0
63286,42621,20665,1638,64.35,21.01,16656,0
65060,43461,21599,1594,66.16,21.96,16209,0
1094522.96,5341596.08,3041823.96,1334,27.29,11.26,13565,0
65576,43977,21599,1209,66.68,21.96,12294,0
1094522.96,5341596.08,3041823.96,1403,27.29,11.26,14267,0
70568,47188,23380,1511,71.76,23.77,15365,0
1094522.96,5341596.08,3041823.96,1640,27.29,11.26,16677,0
75096,51577,23519,1687,76.36,23.92,17155,0
1094522.96,5341596.08,3041823.96,1744,27.29,11.26,17734,0
79438,55889,23549,2017,80.78,23.95,20510,0
1094522.96,5341596.08,3041823.96,2030,27.29,11.26,20643,0
80131,55901,24230,1723,81.48,24.64,17521,0
1094522.96,5341596.08,3041823.96,1418,27.29,11.26,14419,0
80863,56261,24602,1147,82.23,25.02,11664,0
81715,57095,24620,946,83.09,25.04,9620,0
1094522.96,5341596.08,3041823.96,734,27.29,11.26,7464,0
1094522.96,5341596.08,3041823.96,522,27.29,11.26,5308,0
1094522.96,5341596.08,3041823.96,571,27.29,11.26,5806,0
84468,57901,26567,620,85.89,27.02,6305,0
1094522.96,5341596.08,3041823.96,772,27.29,11.26,7850,0
87333,60439,26894,924,88.81,27.35,9396,0
88106,61070,27036,913,89.59,27.49,9284,0
1094522.96,5341596.08,3041823.96,865,27.29,11.26,8796,0
1094522.96,5341596.08,3041823.96,817,27.29,11.26,8308,0
1094522.96,5341596.08,3041823.96,768,27.29,11.26,7810,0
89509,62067,27442,720,91.02,27.91,7322,0
1094522.96,5341596.08,3041823.96,546,27.29,11.26,5552,0
1094522.96,5341596.08,3041823.96,372,27.29,11.26,3783,0
90150,62457,27693,292,91.67,28.16,2969,0
1094522.96,5341596.08,3041823.96,365,27.29,11.26,3712,0
1094522.96,5341596.08,3041823.96,439,27.29,11.26,4464,0
1094522.96,5341596.08,3041823.96,512,27.29,11.26,5206,0
1094522.96,5341596.08,3041823.96,586,27.29,11.26,5959,0
94472,63100,31372,678,96.07,31.9,6894,0
96523,63132,33391,941,98.15,33.95,9569,0
1094522.96,5341596.08,3041823.96,1006,27.29,11.26,10230,0
1094522.96,5341596.08,3041823.96,979,27.29,11.26,9955,0
1094522.96,5341596.08,3041823.96,951,27.29,11.26,9671,0
1094522.96,5341596.08,3041823.96,924,27.29,11.26,9396,0
1094522.96,5341596.08,3041823.96,896,27.29,11.26,9111,0
100552,63686,36866,869,102.25,37.49,8837,0
1094522.96,5341596.08,3041823.96,685,27.29,11.26,6966,0
102080,64123,37957,698,103.8,38.6,7098,0
1094522.96,5341596.08,3041823.96,656,27.29,11.26,6671,0
1094522.96,5341596.08,3041823.96,614,27.29,11.26,6244,0
1094522.96,5341596.08,3041823.96,572,27.29,11.26,5817,0
1094522.96,5341596.08,3041823.96,530,27.29,11.26,5389,0
103968,64508,39460,488,105.72,40.13,4962,0
1094522.96,5341596.08,3041823.96,550,27.29,11.26,5593,0
1094522.96,5341596.08,3041823.96,611,27.29,11.26,6213,0
1094522.96,5341596.08,3041823.96,728,27.29,11.26,7403,0
108749,65490,43259,845,110.58,43.99,8593,0
1094522.96,5341596.08,3041823.96,955,27.29,11.26,9711,0
1094522.96,5341596.08,3041823.96,1065,27.29,11.26,10830,0
112194,66250,45944,1175,114.09,46.72,11948,0
1094522.96,5341596.08,3041823.96,1118,27.29,11.26,11369,0
1094522.96,5341596.08,3041823.96,1060,27.29,11.26,10779,0
1094522.96,5341596.08,3041823.96,1003,27.29,11.26,10199,0
1094522.96,5341596.08,3041823.96,946,27.29,11.26,9620,0
1094522.96,5341596.08,3041823.96,895,27.29,11.26,9101,0
116957,66433,50524,844,118.93,51.38,8582,0
1094522.96,5341596.08,3041823.96,831,27.29,11.26,8450,0
1094522.96,5341596.08,3041823.96,868,27.29,11.26,8827,0
1094522.96,5341596.08,3041823.96,904,27.29,11.26,9193,0
121165,66497,54668,941,123.21,55.59,9569,0
1094522.96,5341596.08,3041823.96,955,27.29,11.26,9711,0
1094522.96,5341596.08,3041823.96,968,27.29,11.26,9843,0
123831,66583,57248,982,125.92,58.21,9986,0
1094522.96,5341596.08,3041823.96,954,27.29,11.26,9701,0
125539,67043,58496,925,127.66,59.48,9406,0
126840,67680,59160,961,128.98,60.16,9772,0
1094522.96,5341596.08,3041823.96,842,27.29,11.26,8562,0
1094522.96,5341596.08,3041823.96,747,27.29,11.26,7596,0
1094522.96,5341596.08,3041823.96,651,27.29,11.26,6620,0
127721,68045,59676,556,129.88,60.68,5654,0
1094522.96,5341596.08,3041823.96,519,27.29,11.26,5278,0
128919,68512,60407,483,131.1,61.43,4912,0
1094522.96,5341596.08,3041823.96,341,27.29,11.26,3468,0
1094522.96,5341596.08,3041823.96,353,27.29,11.26,3590,0
1094522.96,5341596.08,3041823.96,366,27.29,11.26,3722,0
1094522.96,5341596.08,3041823.96,378,27.29,11.26,3844,0
1094522.96,5341596.08,3041823.96,390,27.29,11.26,3966,0
1094522.96,5341596.08,3041823.96,349,27.29,11.26,3549,0
131068,69708,61360,307,133.28,62.4,3122,0
1094522.96,5341596.08,3041823.96,286,27.29,11.26,2908,0
1094522.96,5341596.08,3041823.96,265,27.29,11.26,2695,0
131546,69915,61631,244,133.77,62.67,2481,0
1094522.96,5341596.08,3041823.96,229,27.29,11.26,2329,0
1094522.96,5341596.08,3041823.96,215,27.29,11.26,2186,0
132161,70126,62035,200,134.39,63.08,2034,0
1094522.96,5341596.08,3041823.96,203,27.29,11.26,2064,0
1094522.96,5341596.08,3041823.96,228,27.29,11.26,2318,0
1094522.96,5341596.08,3041823.96,252,27.29,11.26,2563,0
1094522.96,5341596.08,3041823.96,277,27.29,11.26,2817,0
1094522.96,5341596.08,3041823.96,295,27.29,11.26,3000,0
1094522.96,5341596.08,3041823.96,313,27.29,11.26,3183,0
134475,70446,64029,331,136.74,65.11,3366,0
1094522.96,5341596.08,3041823.96,320,27.29,11.26,3254,0
1094522.96,5341596.08,3041823.96,309,27.29,11.26,3142,0
1094522.96,5341596.08,3041823.96,299,27.29,11.26,3040,0
1094522.96,5341596.08,3041823.96,288,27.29,11.26,2929,0
1094522.96,5341596.08,3041823.96,278,27.29,11.26,2827,0
1094522.96,5341596.08,3041823.96,267,27.29,11.26,2715,0
1094522.96,5341596.08,3041823.96,256,27.29,11.26,2603,0
136526,70653,65873,256,138.83,66.98,2603,0
1094522.96,5341596.08,3041823.96,232,27.29,11.26,2359,0
1094522.96,5341596.08,3041823.96,207,27.29,11.26,2105,0
1094522.96,5341596.08,3041823.96,182,27.29,11.26,1851,0
1094522.96,5341596.08,3041823.96,158,27.29,11.26,1607,0
1094522.96,5341596.08,3041823.96,133,27.29,11.26,1352,0
1094522.96,5341596.08,3041823.96,108,27.29,11.26,1098,0
1094522.96,5341596.08,3041823.96,84,27.29,11.26,854,0
137196,70653,66543,84,139.51,67.67,854,0
1094522.96,5341596.08,3041823.96,80,27.29,11.26,814,0
1094522.96,5341596.08,3041823.96,77,27.29,11.26,783,0
1094522.96,5341596.08,3041823.96,74,27.29,11.26,752,0
1094522.96,5341596.08,3041823.96,70,27.29,11.26,712,0
1094522.96,5341596.08,3041823.96,67,27.29,11.26,681,0
1094522.96,5341596.08,3041823.96,63,27.29,11.26,641,0
1094522.96,5341596.08,3041823.96,60,27.29,11.26,610,0
137676,70660,67016,60,140,68.15,610,0
1094522.96,5341596.08,3041823.96,59,27.29,11.26,600,0
1094522.96,5341596.08,3041823.96,57,27.29,11.26,580,0
1094522.96,5341596.08,3041823.96,56,27.29,11.26,569,0
1094522.96,5341596.08,3041823.96,54,27.29,11.26,549,0
1094522.96,5341596.08,3041823.96,53,27.29,11.26,539,0
137976,70671,67305,51,140.31,68.44,519,0
1094522.96,5341596.08,3041823.96,57,27.29,11.26,580,0
1094522.96,5341596.08,3041823.96,65,27.29,11.26,661,0
1094522.96,5341596.08,3041823.96,72,27.29,11.26,732,0
1094522.96,5341596.08,3041823.96,79,27.29,11.26,803,0
1094522.96,5341596.08,3041823.96,86,27.29,11.26,875,0
138581,70911,67670,94,140.92,68.81,956,0
0,0,3041823.96,112209.42,0,11.26,3376.55,0
1094522.96,5341596.08,3041823.96,970,27.29,11.26,122,0
1094522.96,5341596.08,3041823.96,970,27.29,11.26,122,0
1094522.96,5341596.08,3041823.96,970,27.29,11.26,122,0
1094522.96,5341596.08,3041823.96,970,27.29,11.26,122,0
1094522.96,5341596.08,3041823.96,970,27.29,11.26,122,0
1094522.96,5341596.08,3041823.96,970,27.29,11.26,122,0
1094522.96,5341596.08,3041823.96,970,27.29,11.26,122,0
1094522.96,5341596.08,3041823.96,970,27.29,11.26,122,0
1094522.96,5341596.08,3041823.96,970,27.29,11.26,122,0
1094522.96,5341596.08,3041823.96,970,27.29,11.26,122,0
10673,10673,3041823.96,970,0.13,11.26,122,0
1094522.96,5341596.08,3041823.96,1265,27.29,11.26,159,0
1094522.96,5341596.08,3041823.96,1560,27.29,11.26,196,0
1094522.96,5341596.08,3041823.96,1854,27.29,11.26,232,0
1094522.96,5341596.08,3041823.96,2149,27.29,11.26,269,0
25836,25836,3041823.96,2443,0.32,11.26,306,0
31889,31889,3041823.96,3169,0.4,11.26,397,0
1094522.96,5341596.08,3041823.96,3114,27.29,11.26,390,0
1094522.96,5341596.08,3041823.96,2763,27.29,11.26,346,0
1094522.96,5341596.08,3041823.96,2413,27.29,11.26,302,0
1094522.96,5341596.08,3041823.96,2062,27.29,11.26,258,0
1094522.96,5341596.08,3041823.96,1712,27.29,11.26,215,0
1094522.96,5341596.08,3041823.96,1361,27.29,11.26,171,0
1094522.96,5341596.08,3041823.96,579,27.29,11.26,73,0
1094522.96,5341596.08,3041823.96,579,27.29,11.26,73,0
1094522.96,5341596.08,3041823.96,579,27.29,11.26,73,0
37680,37558,122,579,0.47,0,73,0
1094522.96,5341596.08,3041823.96,666,27.29,11.26,83,0
1094522.96,5341596.08,3041823.96,752,27.29,11.26,94,0
1094522.96,5341596.08,3041823.96,839,27.29,11.26,105,0
42419,41543,876,925,0.53,0.01,116,0
44347,42566,1781,1118,0.56,0.02,140,0
1094522.96,5341596.08,3041823.96,1221,27.29,11.26,153,0
1094522.96,5341596.08,3041823.96,1324,27.29,11.26,166,0
1094522.96,5341596.08,3041823.96,1341,27.29,11.26,168,0
1094522.96,5341596.08,3041823.96,1358,27.29,11.26,170,0
1094522.96,5341596.08,3041823.96,1374,27.29,11.26,172,0
1094522.96,5341596.08,3041823.96,1391,27.29,11.26,174,0
1094522.96,5341596.08,3041823.96,1302,27.29,11.26,163,0
1094522.96,5341596.08,3041823.96,1302,27.29,11.26,163,0
1094522.96,5341596.08,3041823.96,1302,27.29,11.26,163,0
57364,52076,5288,1302,0.72,0.07,163,0
