,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
28745,Vietnam,VNM,13/04/2021,60139,60139,3041823.96,884,0.06,11.26,9,Oxford/AstraZeneca
28746,Vietnam,VNM,14/04/2021,62028,62028,3041823.96,982,0.06,11.26,10,Oxford/AstraZeneca
28747,Vietnam,VNM,15/04/2021,63758,63758,3041823.96,1057,0.07,11.26,11,Oxford/AstraZeneca
28748,Vietnam,VNM,16/04/2021,66366,66366,3041823.96,1190,0.07,11.26,12,Oxford/AstraZeneca
28749,Vietnam,VNM,17/04/2021,67789,67789,3041823.96,1363,0.07,11.26,14,Oxford/AstraZeneca
28750,Vietnam,VNM,18/04/2021,79182,79182,3041823.96,2966,0.08,11.26,30,Oxford/AstraZeneca
28751,Vietnam,VNM,19/04/2021,80857,80857,3041823.96,3087,0.08,11.26,32,Oxford/AstraZeneca
28752,Vietnam,VNM,20/04/2021,106929,106929,3041823.96,6684,0.11,11.26,69,Oxford/AstraZeneca
28753,Vietnam,VNM,21/04/2021,108897,108897,3041823.96,6696,0.11,11.26,69,Oxford/AstraZeneca
28754,Vietnam,VNM,22/04/2021,128610,128610,3041823.96,9265,0.13,11.26,95,Oxford/AstraZeneca
28755,Vietnam,VNM,23/04/2021,176037,176037,3041823.96,15667,0.18,11.26,161,Oxford/AstraZeneca
28756,Vietnam,VNM,24/04/2021,198972,198972,3041823.96,18740,0.2,11.26,193,Oxford/AstraZeneca
28757,Vietnam,VNM,25/04/2021,209632,209632,3041823.96,18636,0.22,11.26,191,Oxford/AstraZeneca
28758,Vietnam,VNM,26/04/2021,259736,259736,3041823.96,25554,0.27,11.26,263,Oxford/AstraZeneca
28759,Vietnam,VNM,27/04/2021,318792,318792,3041823.96,30266,0.33,11.26,311,Oxford/AstraZeneca
28760,Vietnam,VNM,28/04/2021,425638,425638,3041823.96,45249,0.44,11.26,465,Oxford/AstraZeneca
28761,Vietnam,VNM,29/04/2021,506435,506435,3041823.96,53975,0.52,11.26,555,Oxford/AstraZeneca
28762,Vietnam,VNM,30/04/2021,519262,509855,9407,49032,0.53,0.01,504,Oxford/AstraZeneca
28763,Vietnam,VNM,1/05/2021,1094522.96,511435,3041823.96,51087,27.29,11.26,525,Oxford/AstraZeneca
28764,Vietnam,VNM,2/05/2021,1094522.96,532247,3041823.96,54895,27.29,11.26,564,Oxford/AstraZeneca
28765,Vietnam,VNM,3/05/2021,1094522.96,539062,3041823.96,53069,27.29,11.26,545,Oxford/AstraZeneca
28766,Vietnam,VNM,4/05/2021,1094522.96,585539,3041823.96,49964,27.29,11.26,513,Oxford/AstraZeneca
28767,Vietnam,VNM,5/05/2021,1094522.96,675956,3041823.96,40031,27.29,11.26,411,Oxford/AstraZeneca
28768,Vietnam,VNM,6/05/2021,1094522.96,747827,3041823.96,33820,27.29,11.26,347,Oxford/AstraZeneca
28769,Vietnam,VNM,7/05/2021,1094522.96,801957,3041823.96,37319,27.29,11.26,383,Oxford/AstraZeneca
28770,Vietnam,VNM,8/05/2021,1094522.96,832635,3041823.96,37319,27.29,11.26,383,Oxford/AstraZeneca
28771,Vietnam,VNM,9/05/2021,1094522.96,851513,3041823.96,37319,27.29,11.26,383,Oxford/AstraZeneca
28772,Vietnam,VNM,10/05/2021,892454,5341596.08,3041823.96,37319,0.92,11.26,383,Oxford/AstraZeneca
28773,Vietnam,VNM,11/05/2021,1094522.96,887705,3041823.96,35529,27.29,11.26,365,Oxford/AstraZeneca
28774,Vietnam,VNM,12/05/2021,942030,5341596.08,3041823.96,33739,0.97,11.26,347,Oxford/AstraZeneca
28775,Vietnam,VNM,13/05/2021,959182,5341596.08,3041823.96,30858,0.99,11.26,317,Oxford/AstraZeneca
28776,Vietnam,VNM,14/05/2021,969697,948655,21042,27029,1,0.02,278,Oxford/AstraZeneca
28777,Vietnam,VNM,15/05/2021,977032,954520,22512,22745,1,0.02,234,Oxford/AstraZeneca
28778,Vietnam,VNM,16/05/2021,979238,956677,22561,17729,1.01,0.02,182,Oxford/AstraZeneca
28779,Vietnam,VNM,17/05/2021,1094522.96,5341596.08,3041823.96,14695,27.29,11.26,151,Oxford/AstraZeneca
28780,Vietnam,VNM,18/05/2021,1011395,982543,28852,13450,1.04,0.03,138,Oxford/AstraZeneca
28781,Vietnam,VNM,19/05/2021,1094522.96,5341596.08,3041823.96,10490,27.29,11.26,108,Oxford/AstraZeneca
28782,Vietnam,VNM,20/05/2021,1094522.96,5341596.08,3041823.96,8621,27.29,11.26,89,Oxford/AstraZeneca
28783,Vietnam,VNM,21/05/2021,1094522.96,5341596.08,3041823.96,7699,27.29,11.26,79,Oxford/AstraZeneca
28784,Vietnam,VNM,22/05/2021,1027659,998698,28961,7232,1.06,0.03,74,Oxford/AstraZeneca
28785,Vietnam,VNM,23/05/2021,1094522.96,5341596.08,3041823.96,7175,27.29,11.26,74,Oxford/AstraZeneca
28786,Vietnam,VNM,24/05/2021,1094522.96,5341596.08,3041823.96,5135,27.29,11.26,53,Oxford/AstraZeneca
28787,Vietnam,VNM,25/05/2021,1094522.96,5341596.08,3041823.96,3096,27.29,11.26,32,Oxford/AstraZeneca
28788,Vietnam,VNM,26/05/2021,1034867,1005906,28961,2772,1.06,0.03,28,Oxford/AstraZeneca
28789,Vietnam,VNM,27/05/2021,1094522.96,5341596.08,3041823.96,4112,27.29,11.26,42,Oxford/AstraZeneca
28790,Vietnam,VNM,28/05/2021,1094522.96,5341596.08,3041823.96,5452,27.29,11.26,56,Oxford/AstraZeneca
28791,Vietnam,VNM,29/05/2021,1094522.96,5341596.08,3041823.96,6792,27.29,11.26,70,Oxford/AstraZeneca
28792,Vietnam,VNM,30/05/2021,1094522.96,5341596.08,3041823.96,8456,27.29,11.26,87,Oxford/AstraZeneca
28793,Vietnam,VNM,31/05/2021,1102099,1071497,30602,10119,1.13,0.03,104,Oxford/AstraZeneca
28794,Vietnam,VNM,1/06/2021,1094522.96,5341596.08,3041823.96,10434,27.29,11.26,107,Oxford/AstraZeneca
28795,Vietnam,VNM,2/06/2021,1110111,1078934,31177,10749,1.14,0.03,110,Oxford/AstraZeneca
28796,Vietnam,VNM,3/06/2021,1156056,1124505,31551,15392,1.19,0.03,158,Oxford/AstraZeneca
28797,Vietnam,VNM,4/06/2021,1217607,1185206,32401,22264,1.25,0.03,229,Oxford/AstraZeneca
28798,Vietnam,VNM,5/06/2021,1243304,1209672,33632,24014,1.28,0.03,247,Oxford/AstraZeneca
28799,Vietnam,VNM,6/06/2021,1248559,1214916,33643,22844,1.28,0.03,235,Oxford/AstraZeneca
28800,Vietnam,VNM,7/06/2021,1340098,1301932,38166,34000,1.38,0.04,349,Oxford/AstraZeneca
28801,Vietnam,VNM,8/06/2021,1354856,1312741,42115,35536,1.39,0.04,365,Oxford/AstraZeneca
28802,Vietnam,VNM,9/06/2021,1389887,1342708,47179,39968,1.43,0.05,411,Oxford/AstraZeneca
28803,Vietnam,VNM,10/06/2021,1411548,1361525,50023,36499,1.45,0.05,375,Oxford/AstraZeneca
28804,Vietnam,VNM,11/06/2021,1445723,1392596,53127,32588,1.49,0.05,335,Oxford/AstraZeneca
28805,Vietnam,VNM,12/06/2021,1454221,1399836,54385,30131,1.49,0.06,310,Oxford/AstraZeneca
28806,Vietnam,VNM,13/06/2021,1498323,1443058,55265,35681,1.54,0.06,367,Oxford/AstraZeneca
28807,Vietnam,VNM,14/06/2021,1552651,1493043,59608,30365,1.6,0.06,312,Oxford/AstraZeneca
28808,Vietnam,VNM,15/06/2021,1648072,1584436,63636,41888,1.69,0.07,430,Oxford/AstraZeneca
28809,Vietnam,VNM,16/06/2021,1773297,1700972,72325,54773,1.82,0.07,563,Oxford/AstraZeneca
28810,Vietnam,VNM,17/06/2021,1991059,1901226,89833,82787,2.05,0.09,851,Oxford/AstraZeneca
28811,Vietnam,VNM,18/06/2021,2233208,2127352,105856,112498,2.29,0.11,1156,Oxford/AstraZeneca
28812,Vietnam,VNM,19/06/2021,2359376,2244061,115315,129308,2.42,0.12,1328,Oxford/AstraZeneca
28813,Vietnam,VNM,20/06/2021,2422643,2300960,121683,132046,2.49,0.13,1357,Oxford/AstraZeneca
28814,Vietnam,VNM,21/06/2021,1094522.96,5341596.08,3041823.96,134750,27.29,11.26,1384,Oxford/AstraZeneca
28815,Vietnam,VNM,22/06/2021,2569156,2435313,133843,131583,2.64,0.14,1352,Oxford/AstraZeneca
28816,Vietnam,VNM,23/06/2021,2626337,2488655,137682,121863,2.7,0.14,1252,Oxford/AstraZeneca
28817,Vietnam,VNM,24/06/2021,2920248,2777127,143121,132741,3,0.15,1364,Oxford/AstraZeneca
28818,Vietnam,VNM,25/06/2021,3087580,2937264,150316,122053,3.17,0.15,1254,Oxford/AstraZeneca
28819,Vietnam,VNM,26/06/2021,3299232,3143744,155488,134265,3.39,0.16,1379,Oxford/AstraZeneca
28820,Vietnam,VNM,27/06/2021,3386607,3229471,157136,137709,3.48,0.16,1415,Oxford/AstraZeneca
28821,Vietnam,VNM,28/06/2021,3497104,3324110,172994,143029,3.59,0.18,1469,Oxford/AstraZeneca
28822,Vietnam,VNM,29/06/2021,3593970,3411489,182481,146402,3.69,0.19,1504,Oxford/AstraZeneca
28823,Vietnam,VNM,30/06/2021,3776980,3583939,193041,164378,3.88,0.2,1689,Oxford/AstraZeneca
28824,Vietnam,VNM,1/07/2021,3813767,3609761,204006,127646,3.92,0.21,1311,Oxford/AstraZeneca
28825,Vietnam,VNM,2/07/2021,3842646,3628241,214405,107867,3.95,0.22,1108,Oxford/AstraZeneca
28826,Vietnam,VNM,3/07/2021,3867407,3648805,218602,81168,3.97,0.22,834,Oxford/AstraZeneca
28827,Vietnam,VNM,4/07/2021,3890855,3667519,223336,72035,4,0.23,740,Oxford/AstraZeneca
28828,Vietnam,VNM,5/07/2021,3903105,3676247,226858,58000,4.01,0.23,596,Oxford/AstraZeneca
28829,Vietnam,VNM,6/07/2021,3928001,3692431,235570,47719,4.04,0.24,490,Oxford/AstraZeneca
28830,Wales,OWID_WLS,13/12/2020,8257,8257,3041823.96,112209.42,0.26,11.26,3376.55,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28831,Wales,OWID_WLS,14/12/2020,1094522.96,5341596.08,3041823.96,2257,27.29,11.26,716,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28832,Wales,OWID_WLS,15/12/2020,1094522.96,5341596.08,3041823.96,2257,27.29,11.26,716,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28833,Wales,OWID_WLS,16/12/2020,1094522.96,5341596.08,3041823.96,2257,27.29,11.26,716,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28834,Wales,OWID_WLS,17/12/2020,1094522.96,5341596.08,3041823.96,2257,27.29,11.26,716,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28835,Wales,OWID_WLS,18/12/2020,1094522.96,5341596.08,3041823.96,2257,27.29,11.26,716,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28836,Wales,OWID_WLS,19/12/2020,1094522.96,5341596.08,3041823.96,2257,27.29,11.26,716,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28837,Wales,OWID_WLS,20/12/2020,24056,24056,3041823.96,2257,0.76,11.26,716,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28838,Wales,OWID_WLS,21/12/2020,1094522.96,5341596.08,3041823.96,2190,27.29,11.26,695,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28839,Wales,OWID_WLS,22/12/2020,1094522.96,5341596.08,3041823.96,2122,27.29,11.26,673,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28840,Wales,OWID_WLS,23/12/2020,1094522.96,5341596.08,3041823.96,2055,27.29,11.26,652,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28841,Wales,OWID_WLS,24/12/2020,1094522.96,5341596.08,3041823.96,1987,27.29,11.26,630,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28842,Wales,OWID_WLS,25/12/2020,1094522.96,5341596.08,3041823.96,1920,27.29,11.26,609,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28843,Wales,OWID_WLS,26/12/2020,1094522.96,5341596.08,3041823.96,1852,27.29,11.26,587,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28844,Wales,OWID_WLS,27/12/2020,36551,36551,3041823.96,1785,1.16,11.26,566,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28845,Wales,OWID_WLS,28/12/2020,1094522.96,5341596.08,3041823.96,1820,27.29,11.26,577,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28846,Wales,OWID_WLS,29/12/2020,1094522.96,5341596.08,3041823.96,1855,27.29,11.26,588,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28847,Wales,OWID_WLS,30/12/2020,1094522.96,5341596.08,3041823.96,1890,27.29,11.26,599,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28848,Wales,OWID_WLS,31/12/2020,1094522.96,5341596.08,3041823.96,1925,27.29,11.26,611,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28849,Wales,OWID_WLS,1/01/2021,1094522.96,5341596.08,3041823.96,1959,27.29,11.26,621,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28850,Wales,OWID_WLS,2/01/2021,1094522.96,5341596.08,3041823.96,1994,27.29,11.26,632,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28851,Wales,OWID_WLS,3/01/2021,50756,50756,3041823.96,2029,1.61,11.26,644,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28852,Wales,OWID_WLS,4/01/2021,1094522.96,5341596.08,3041823.96,2461,27.29,11.26,781,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28853,Wales,OWID_WLS,5/01/2021,1094522.96,5341596.08,3041823.96,2893,27.29,11.26,918,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28854,Wales,OWID_WLS,6/01/2021,1094522.96,5341596.08,3041823.96,3325,27.29,11.26,1055,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28855,Wales,OWID_WLS,7/01/2021,1094522.96,5341596.08,3041823.96,3756,27.29,11.26,1191,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28856,Wales,OWID_WLS,8/01/2021,1094522.96,5341596.08,3041823.96,4188,27.29,11.26,1328,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28857,Wales,OWID_WLS,9/01/2021,1094522.96,5341596.08,3041823.96,4620,27.29,11.26,1465,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28858,Wales,OWID_WLS,10/01/2021,86118,86039,79,5052,2.73,0,1602,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28859,Wales,OWID_WLS,11/01/2021,91336,91239,97,5075,2.9,0,1610,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28860,Wales,OWID_WLS,12/01/2021,101479,101371,108,5803,3.22,0,1841,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28861,Wales,OWID_WLS,13/01/2021,113094,112973,121,6740,3.59,0,2138,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28862,Wales,OWID_WLS,14/01/2021,126504,126375,129,7934,4.01,0,2516,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28863,Wales,OWID_WLS,15/01/2021,1094522.96,5341596.08,3041823.96,8424,27.29,11.26,2672,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28864,Wales,OWID_WLS,16/01/2021,1094522.96,5341596.08,3041823.96,8913,27.29,11.26,2827,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28865,Wales,OWID_WLS,17/01/2021,151938,151737,201,9403,4.82,0.01,2982,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28866,Wales,OWID_WLS,18/01/2021,162197,161932,265,10123,5.14,0.01,3211,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28867,Wales,OWID_WLS,19/01/2021,176186,175816,370,10672,5.59,0.01,3385,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28868,Wales,OWID_WLS,20/01/2021,190831,190435,396,11105,6.05,0.01,3522,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28869,Wales,OWID_WLS,21/01/2021,212732,212317,415,12318,6.75,0.01,3907,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28870,Wales,OWID_WLS,22/01/2021,241016,240547,469,15148,7.64,0.01,4804,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28871,Wales,OWID_WLS,23/01/2021,265054,264538,516,17371,8.41,0.02,5510,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28872,Wales,OWID_WLS,24/01/2021,271376,270833,543,17063,8.61,0.02,5412,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28873,Wales,OWID_WLS,25/01/2021,290147,289566,581,18279,9.2,0.02,5798,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28874,Wales,OWID_WLS,26/01/2021,312944,312305,639,19537,9.93,0.02,6197,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28875,Wales,OWID_WLS,27/01/2021,336745,336071,674,20845,10.68,0.02,6611,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28876,Wales,OWID_WLS,28/01/2021,362970,362253,717,21463,11.51,0.02,6807,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28877,Wales,OWID_WLS,29/01/2021,378950,378200,750,19705,12.02,0.02,6250,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28878,Wales,OWID_WLS,30/01/2021,404249,403463,786,19885,12.82,0.02,6307,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28879,Wales,OWID_WLS,31/01/2021,417147,416306,841,20824,13.23,0.03,6605,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28880,Wales,OWID_WLS,1/02/2021,440706,439640,1066,21508,13.98,0.03,6822,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28881,Wales,OWID_WLS,2/02/2021,463657,462497,1160,21530,14.71,0.04,6829,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28882,Wales,OWID_WLS,3/02/2021,491786,490570,1216,22149,15.6,0.04,7025,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28883,Wales,OWID_WLS,4/02/2021,524677,523042,1635,23101,16.64,0.05,7327,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28884,Wales,OWID_WLS,5/02/2021,559468,556997,2471,25788,17.74,0.08,8179,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28885,Wales,OWID_WLS,6/02/2021,592228,589622,2606,26854,18.78,0.08,8517,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28886,Wales,OWID_WLS,7/02/2021,606768,603976,2792,27089,19.24,0.09,8592,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28887,Wales,OWID_WLS,8/02/2021,632251,628760,3491,27364,20.05,0.11,8679,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28888,Wales,OWID_WLS,9/02/2021,659106,655419,3687,27921,20.9,0.12,8856,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28889,Wales,OWID_WLS,10/02/2021,687892,684097,3795,28015,21.82,0.12,8886,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28890,Wales,OWID_WLS,11/02/2021,719954,715944,4010,27897,22.83,0.13,8848,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28891,Wales,OWID_WLS,12/02/2021,753669,749445,4224,27743,23.9,0.13,8799,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28892,Wales,OWID_WLS,13/02/2021,776224,771651,4573,26285,24.62,0.15,8337,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28893,Wales,OWID_WLS,14/02/2021,790211,784809,5402,26206,25.06,0.17,8312,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28894,Wales,OWID_WLS,15/02/2021,803178,795927,7251,24418,25.47,0.23,7745,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28895,Wales,OWID_WLS,16/02/2021,820339,807351,12988,23033,26.02,0.41,7305,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28896,Wales,OWID_WLS,17/02/2021,841975,822633,19342,22012,26.7,0.61,6982,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28897,Wales,OWID_WLS,18/02/2021,864498,839065,25433,20649,27.42,0.81,6549,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28898,Wales,OWID_WLS,19/02/2021,885906,853904,32002,18891,28.1,1.02,5992,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28899,Wales,OWID_WLS,20/02/2021,897856,860083,37773,17376,28.48,1.2,5511,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28900,Wales,OWID_WLS,21/02/2021,905000,862248,42752,16398,28.7,1.36,5201,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28901,Wales,OWID_WLS,22/02/2021,919382,869653,49729,16601,29.16,1.58,5265,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28902,Wales,OWID_WLS,23/02/2021,937785,878506,59279,16778,29.74,1.88,5321,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28903,Wales,OWID_WLS,24/02/2021,959121,889270,69851,16735,30.42,2.22,5308,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28904,Wales,OWID_WLS,25/02/2021,982396,902334,80062,16843,31.16,2.54,5342,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28905,Wales,OWID_WLS,26/02/2021,1005389,916336,89053,17069,31.89,2.82,5414,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28906,Wales,OWID_WLS,27/02/2021,1020023,923615,96408,17452,32.35,3.06,5535,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28907,Wales,OWID_WLS,28/02/2021,1029488,925669,103819,17784,32.65,3.29,5641,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28908,Wales,OWID_WLS,1/03/2021,1045201,933485,111716,17974,33.15,3.54,5701,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28909,Wales,OWID_WLS,2/03/2021,1066798,942017,124781,18430,33.84,3.96,5845,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28910,Wales,OWID_WLS,3/03/2021,1090985,951540,139445,18838,34.6,4.42,5975,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28911,Wales,OWID_WLS,4/03/2021,1121861,967042,154819,19924,35.58,4.91,6319,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28912,Wales,OWID_WLS,5/03/2021,1151582,983419,168163,20885,36.52,5.33,6624,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28913,Wales,OWID_WLS,6/03/2021,1171113,995059,176054,21584,37.14,5.58,6846,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28914,Wales,OWID_WLS,7/03/2021,1182035,998296,183739,21792,37.49,5.83,6912,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28915,Wales,OWID_WLS,8/03/2021,1199421,1007391,192030,22031,38.04,6.09,6988,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28916,Wales,OWID_WLS,9/03/2021,1225604,1019210,206394,22687,38.87,6.55,7196,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28917,Wales,OWID_WLS,10/03/2021,1256043,1034141,221902,23580,39.84,7.04,7479,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28918,Wales,OWID_WLS,11/03/2021,1294144,1056787,237357,24612,41.05,7.53,7806,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28919,Wales,OWID_WLS,12/03/2021,1334355,1084329,250026,26110,42.32,7.93,8281,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28920,Wales,OWID_WLS,13/03/2021,1370896,1113498,257398,28540,43.48,8.16,9052,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28921,Wales,OWID_WLS,14/03/2021,1387186,1122931,264255,29307,44,8.38,9295,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28922,Wales,OWID_WLS,15/03/2021,1412849,1139866,272983,30490,44.81,8.66,9671,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28923,Wales,OWID_WLS,16/03/2021,1446436,1157251,289185,31547,45.88,9.17,10006,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28924,Wales,OWID_WLS,17/03/2021,1484566,1180155,304411,32646,47.09,9.66,10354,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28925,Wales,OWID_WLS,18/03/2021,1523077,1204101,318976,32705,48.31,10.12,10373,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28926,Wales,OWID_WLS,19/03/2021,1561360,1231830,329530,32429,49.52,10.45,10286,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28927,Wales,OWID_WLS,20/03/2021,1597728,1258769,338959,32405,50.68,10.75,10278,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28928,Wales,OWID_WLS,21/03/2021,1619244,1273186,346058,33151,51.36,10.98,10515,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28929,Wales,OWID_WLS,22/03/2021,1641597,1288250,353347,32678,52.07,11.21,10364,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28930,Wales,OWID_WLS,23/03/2021,1669777,1302974,366803,31906,52.96,11.63,10120,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28931,Wales,OWID_WLS,24/03/2021,1698983,1320188,378795,30631,53.89,12.01,9715,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28932,Wales,OWID_WLS,25/03/2021,1731283,1341620,389663,29744,54.91,12.36,9434,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28933,Wales,OWID_WLS,26/03/2021,1766098,1365355,400743,29248,56.02,12.71,9277,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28934,Wales,OWID_WLS,27/03/2021,1800246,1387583,412663,28931,57.1,13.09,9176,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28935,Wales,OWID_WLS,28/03/2021,1817612,1400750,416862,28338,57.65,13.22,8988,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28936,Wales,OWID_WLS,29/03/2021,1837726,1413710,424016,28018,58.29,13.45,8886,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28937,Wales,OWID_WLS,30/03/2021,1865120,1427183,437937,27906,59.16,13.89,8851,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28938,Wales,OWID_WLS,31/03/2021,1893423,1443885,449538,27777,60.05,14.26,8810,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28939,Wales,OWID_WLS,1/04/2021,1920657,1460880,459777,27053,60.92,14.58,8580,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28940,Wales,OWID_WLS,2/04/2021,1936088,1472643,463445,24284,61.41,14.7,7702,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28941,Wales,OWID_WLS,3/04/2021,1949319,1483201,466118,21296,61.83,14.78,6754,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
