location,date,vaccine,total_vaccinations
United States,30/04/2021,Johnson&Johnson,8231139
United States,30/04/2021,Moderna,104613893
United States,30/04/2021,Pfizer/BioNTech,127133399
United States,1/05/2021,Johnson&Johnson,8318546
United States,1/05/2021,Moderna,105947940
United States,1/05/2021,Pfizer/BioNTech,129013657
United States,2/05/2021,Johnson&Johnson,8374395
United States,2/05/2021,Moderna,106780082
United States,2/05/2021,Pfizer/BioNTech,130252779
United States,3/05/2021,Johnson&Johnson,8409505
United States,3/05/2021,Moderna,107155797
United States,3/05/2021,Pfizer/BioNTech,131030537
United States,4/05/2021,Johnson&Johnson,8449067
United States,4/05/2021,Moderna,107477821
United States,4/05/2021,Pfizer/BioNTech,131657484
United States,5/05/2021,Johnson&Johnson,8516437
United States,5/05/2021,Moderna,108142826
United States,5/05/2021,Pfizer/BioNTech,132721153
United States,6/05/2021,Johnson&Johnson,8627243
United States,6/05/2021,Moderna,109041458
United States,6/05/2021,Pfizer/BioNTech,134116885
United States,7/05/2021,Johnson&Johnson,8739657
United States,7/05/2021,Moderna,110124671
United States,7/05/2021,Pfizer/BioNTech,135725061
United States,8/05/2021,Johnson&Johnson,8844369
United States,8/05/2021,Moderna,111094349
United States,8/05/2021,Pfizer/BioNTech,137216849
United States,9/05/2021,Johnson&Johnson,8933802
United States,9/05/2021,Moderna,111933191
United States,9/05/2021,Pfizer/BioNTech,138657097
United States,10/05/2021,Johnson&Johnson,9038423
United States,10/05/2021,Moderna,112529278
United States,10/05/2021,Pfizer/BioNTech,139838655
United States,11/05/2021,Johnson&Johnson,9188411
United States,11/05/2021,Moderna,112990115
United States,11/05/2021,Pfizer/BioNTech,140760689
United States,12/05/2021,Johnson&Johnson,9266062
United States,12/05/2021,Moderna,113582961
United States,12/05/2021,Pfizer/BioNTech,141636737
United States,13/05/2021,Johnson&Johnson,9352742
United States,13/05/2021,Moderna,114354242
United States,13/05/2021,Pfizer/BioNTech,142692755
United States,14/05/2021,Johnson&Johnson,9431604
United States,14/05/2021,Moderna,115127784
United States,14/05/2021,Pfizer/BioNTech,143680891
United States,15/05/2021,Johnson&Johnson,9558399
United States,15/05/2021,Moderna,116066454
United States,15/05/2021,Pfizer/BioNTech,145007116
United States,16/05/2021,Johnson&Johnson,9637126
United States,16/05/2021,Moderna,116798390
United States,16/05/2021,Pfizer/BioNTech,146288690
United States,17/05/2021,Johnson&Johnson,9697720
United States,17/05/2021,Moderna,117247242
United States,17/05/2021,Pfizer/BioNTech,147265442
United States,18/05/2021,Johnson&Johnson,9751200
United States,18/05/2021,Moderna,117620781
United States,18/05/2021,Pfizer/BioNTech,147961277
United States,19/05/2021,Johnson&Johnson,9836616
United States,19/05/2021,Moderna,118181211
United States,19/05/2021,Pfizer/BioNTech,149068615
United States,20/05/2021,Johnson&Johnson,9944636
United States,20/05/2021,Moderna,118904886
United States,20/05/2021,Pfizer/BioNTech,150342238
United States,21/05/2021,Johnson&Johnson,10051548
United States,21/05/2021,Moderna,119668669
United States,21/05/2021,Pfizer/BioNTech,151668003
United States,22/05/2021,Johnson&Johnson,10163242
United States,22/05/2021,Moderna,120493252
United States,22/05/2021,Pfizer/BioNTech,153075845
United States,23/05/2021,Johnson&Johnson,10265423
United States,23/05/2021,Moderna,121125577
United States,23/05/2021,Pfizer/BioNTech,154119424
United States,24/05/2021,Johnson&Johnson,10323402
United States,24/05/2021,Moderna,121500687
United States,24/05/2021,Pfizer/BioNTech,154856445
United States,25/05/2021,Johnson&Johnson,10381859
United States,25/05/2021,Moderna,121801185
United States,25/05/2021,Pfizer/BioNTech,155394989
United States,26/05/2021,Johnson&Johnson,10463078
United States,26/05/2021,Moderna,122339269
United States,26/05/2021,Pfizer/BioNTech,156197160
United States,27/05/2021,Johnson&Johnson,10539494
United States,27/05/2021,Moderna,122947136
United States,27/05/2021,Pfizer/BioNTech,157023465
United States,28/05/2021,Johnson&Johnson,10621136
United States,28/05/2021,Moderna,123479196
United States,28/05/2021,Pfizer/BioNTech,157783315
United States,29/05/2021,Johnson&Johnson,10710816
United States,29/05/2021,Moderna,124067556
United States,29/05/2021,Pfizer/BioNTech,158708623
United States,30/05/2021,Johnson&Johnson,10776617
United States,30/05/2021,Moderna,124520914
United States,30/05/2021,Pfizer/BioNTech,159412031
United States,1/06/2021,Johnson&Johnson,10858664
United States,1/06/2021,Moderna,125016707
United States,1/06/2021,Pfizer/BioNTech,160309262
United States,2/06/2021,Johnson&Johnson,10889478
United States,2/06/2021,Moderna,125201557
United States,2/06/2021,Pfizer/BioNTech,160601395
United States,3/06/2021,Johnson&Johnson,10939901
United States,3/06/2021,Moderna,125508313
United States,3/06/2021,Pfizer/BioNTech,161050513
United States,4/06/2021,Johnson&Johnson,11014773
United States,4/06/2021,Moderna,125990795
United States,4/06/2021,Pfizer/BioNTech,161890897
United States,5/06/2021,Johnson&Johnson,11077735
United States,5/06/2021,Moderna,126359399
United States,5/06/2021,Pfizer/BioNTech,162606119
United States,6/06/2021,Johnson&Johnson,11143068
United States,6/06/2021,Moderna,126756059
United States,6/06/2021,Pfizer/BioNTech,163512789
United States,7/06/2021,Johnson&Johnson,11194685
United States,7/06/2021,Moderna,127058512
United States,7/06/2021,Pfizer/BioNTech,164371746
United States,8/06/2021,Johnson&Johnson,11245388
United States,8/06/2021,Moderna,127310797
United States,8/06/2021,Pfizer/BioNTech,165140239
United States,9/06/2021,Johnson&Johnson,11296014
United States,9/06/2021,Moderna,127513151
United States,9/06/2021,Pfizer/BioNTech,165715523
United States,10/06/2021,Johnson&Johnson,11346781
United States,10/06/2021,Moderna,127759347
United States,10/06/2021,Pfizer/BioNTech,166351326
United States,11/06/2021,Johnson&Johnson,11383522
United States,11/06/2021,Moderna,127990366
United States,11/06/2021,Pfizer/BioNTech,166905188
United States,12/06/2021,Johnson&Johnson,11457011
United States,12/06/2021,Moderna,128444425
United States,12/06/2021,Pfizer/BioNTech,167978845
United States,13/06/2021,Johnson&Johnson,11517956
United States,13/06/2021,Moderna,128785935
United States,13/06/2021,Pfizer/BioNTech,168784549
United States,14/06/2021,Johnson&Johnson,11606202
United States,14/06/2021,Moderna,129191765
United States,14/06/2021,Pfizer/BioNTech,169612045
United States,15/06/2021,Johnson&Johnson,11666437
United States,15/06/2021,Moderna,129501089
United States,15/06/2021,Pfizer/BioNTech,170482950
United States,16/06/2021,Johnson&Johnson,11714877
United States,16/06/2021,Moderna,129788011
United States,16/06/2021,Pfizer/BioNTech,171175575
United States,17/06/2021,Johnson&Johnson,11812739
United States,17/06/2021,Moderna,130359975
United States,17/06/2021,Pfizer/BioNTech,172556760
United States,18/06/2021,Johnson&Johnson,11871036
United States,18/06/2021,Moderna,130656013
United States,18/06/2021,Pfizer/BioNTech,173280164
United States,19/06/2021,Johnson&Johnson,11931392
United States,19/06/2021,Moderna,130974892
United States,19/06/2021,Pfizer/BioNTech,173968342
United States,20/06/2021,Johnson&Johnson,11986595
United States,20/06/2021,Moderna,131213452
United States,20/06/2021,Pfizer/BioNTech,174521867
United States,21/06/2021,Johnson&Johnson,12015721
United States,21/06/2021,Moderna,131372107
United States,21/06/2021,Pfizer/BioNTech,174943983
United States,22/06/2021,Johnson&Johnson,12047571
United States,22/06/2021,Moderna,131557233
United States,22/06/2021,Pfizer/BioNTech,175373929
United States,23/06/2021,Johnson&Johnson,12090161
United States,23/06/2021,Moderna,131761409
United States,23/06/2021,Pfizer/BioNTech,175773690
United States,24/06/2021,Johnson&Johnson,12139564
United States,24/06/2021,Moderna,132013506
United States,24/06/2021,Pfizer/BioNTech,176285416
United States,25/06/2021,Johnson&Johnson,12169305
United States,25/06/2021,Moderna,132058604
United States,25/06/2021,Pfizer/BioNTech,176721071
United States,26/06/2021,Johnson&Johnson,12213560
United States,26/06/2021,Moderna,132335894
United States,26/06/2021,Pfizer/BioNTech,177321630
United States,27/06/2021,Johnson&Johnson,12256008
United States,27/06/2021,Moderna,132647393
United States,27/06/2021,Pfizer/BioNTech,178171003
United States,28/06/2021,Johnson&Johnson,12291007
United States,28/06/2021,Moderna,132904311
United States,28/06/2021,Pfizer/BioNTech,178965469
United States,29/06/2021,Johnson&Johnson,12322817
United States,29/06/2021,Moderna,133089082
United States,29/06/2021,Pfizer/BioNTech,179486976
United States,30/06/2021,Johnson&Johnson,12405746
United States,30/06/2021,Moderna,133514868
United States,30/06/2021,Pfizer/BioNTech,180344997
United States,1/07/2021,Johnson&Johnson,12470439
United States,1/07/2021,Moderna,134076668
United States,1/07/2021,Pfizer/BioNTech,181347436
United States,2/07/2021,Johnson&Johnson,12510528
United States,2/07/2021,Moderna,134263339
United States,2/07/2021,Pfizer/BioNTech,181776100
United States,3/07/2021,Johnson&Johnson,12581723
United States,3/07/2021,Moderna,134627563
United States,3/07/2021,Pfizer/BioNTech,182499540
United States,4/07/2021,Johnson&Johnson,12617454
United States,4/07/2021,Moderna,134803711
United States,4/07/2021,Pfizer/BioNTech,182920075
Uruguay,27/02/2021,Oxford/AstraZeneca,0
Uruguay,27/02/2021,Pfizer/BioNTech,0
Uruguay,27/02/2021,Sinovac,372
Uruguay,28/02/2021,Oxford/AstraZeneca,0
Uruguay,28/02/2021,Pfizer/BioNTech,1
Uruguay,28/02/2021,Sinovac,372
Uruguay,1/03/2021,Oxford/AstraZeneca,0
Uruguay,1/03/2021,Pfizer/BioNTech,1
Uruguay,1/03/2021,Sinovac,18395
Uruguay,2/03/2021,Oxford/AstraZeneca,0
Uruguay,2/03/2021,Pfizer/BioNTech,19
Uruguay,2/03/2021,Sinovac,33109
Uruguay,3/03/2021,Oxford/AstraZeneca,0
Uruguay,3/03/2021,Pfizer/BioNTech,24
Uruguay,3/03/2021,Sinovac,54405
Uruguay,4/03/2021,Oxford/AstraZeneca,0
Uruguay,4/03/2021,Pfizer/BioNTech,27
Uruguay,4/03/2021,Sinovac,63383
Uruguay,5/03/2021,Oxford/AstraZeneca,0
Uruguay,5/03/2021,Pfizer/BioNTech,30
Uruguay,5/03/2021,Sinovac,72570
Uruguay,6/03/2021,Oxford/AstraZeneca,1
Uruguay,6/03/2021,Pfizer/BioNTech,30
Uruguay,6/03/2021,Sinovac,72571
Uruguay,7/03/2021,Oxford/AstraZeneca,1
Uruguay,7/03/2021,Pfizer/BioNTech,32
Uruguay,7/03/2021,Sinovac,72571
Uruguay,8/03/2021,Oxford/AstraZeneca,1
Uruguay,8/03/2021,Pfizer/BioNTech,34
Uruguay,8/03/2021,Sinovac,100708
Uruguay,9/03/2021,Oxford/AstraZeneca,1
Uruguay,9/03/2021,Pfizer/BioNTech,41
Uruguay,9/03/2021,Sinovac,122530
Uruguay,10/03/2021,Oxford/AstraZeneca,1
Uruguay,10/03/2021,Pfizer/BioNTech,43
Uruguay,10/03/2021,Sinovac,147703
Uruguay,11/03/2021,Oxford/AstraZeneca,2
Uruguay,11/03/2021,Pfizer/BioNTech,49
Uruguay,11/03/2021,Sinovac,170105
Uruguay,12/03/2021,Oxford/AstraZeneca,2
Uruguay,12/03/2021,Pfizer/BioNTech,21952
Uruguay,12/03/2021,Sinovac,170911
Uruguay,13/03/2021,Oxford/AstraZeneca,2
Uruguay,13/03/2021,Pfizer/BioNTech,32277
Uruguay,13/03/2021,Sinovac,171002
Uruguay,14/03/2021,Oxford/AstraZeneca,2
Uruguay,14/03/2021,Pfizer/BioNTech,32277
Uruguay,14/03/2021,Sinovac,171003
Uruguay,15/03/2021,Oxford/AstraZeneca,2
Uruguay,15/03/2021,Pfizer/BioNTech,38512
Uruguay,15/03/2021,Sinovac,176023
Uruguay,16/03/2021,Oxford/AstraZeneca,2
Uruguay,16/03/2021,Pfizer/BioNTech,40526
Uruguay,16/03/2021,Sinovac,180667
Uruguay,17/03/2021,Oxford/AstraZeneca,2
Uruguay,17/03/2021,Pfizer/BioNTech,41982
Uruguay,17/03/2021,Sinovac,187095
Uruguay,18/03/2021,Oxford/AstraZeneca,3
Uruguay,18/03/2021,Pfizer/BioNTech,42208
Uruguay,18/03/2021,Sinovac,223380
Uruguay,19/03/2021,Oxford/AstraZeneca,30
Uruguay,19/03/2021,Pfizer/BioNTech,42306
Uruguay,19/03/2021,Sinovac,259552
Uruguay,20/03/2021,Oxford/AstraZeneca,33
Uruguay,20/03/2021,Pfizer/BioNTech,42335
Uruguay,20/03/2021,Sinovac,272002
Uruguay,21/03/2021,Oxford/AstraZeneca,33
Uruguay,21/03/2021,Pfizer/BioNTech,42347
Uruguay,21/03/2021,Sinovac,272009
Uruguay,22/03/2021,Oxford/AstraZeneca,34
Uruguay,22/03/2021,Pfizer/BioNTech,60282
Uruguay,22/03/2021,Sinovac,292734
Uruguay,23/03/2021,Oxford/AstraZeneca,34
Uruguay,23/03/2021,Pfizer/BioNTech,76673
Uruguay,23/03/2021,Sinovac,312725
Uruguay,24/03/2021,Oxford/AstraZeneca,34
Uruguay,24/03/2021,Pfizer/BioNTech,87142
Uruguay,24/03/2021,Sinovac,337608
Uruguay,25/03/2021,Oxford/AstraZeneca,34
Uruguay,25/03/2021,Pfizer/BioNTech,96271
Uruguay,25/03/2021,Sinovac,372037
Uruguay,26/03/2021,Oxford/AstraZeneca,35
Uruguay,26/03/2021,Pfizer/BioNTech,104939
Uruguay,26/03/2021,Sinovac,404502
Uruguay,27/03/2021,Oxford/AstraZeneca,35
Uruguay,27/03/2021,Pfizer/BioNTech,108222
Uruguay,27/03/2021,Sinovac,414372
Uruguay,28/03/2021,Oxford/AstraZeneca,35
Uruguay,28/03/2021,Pfizer/BioNTech,108225
Uruguay,28/03/2021,Sinovac,414376
Uruguay,29/03/2021,Oxford/AstraZeneca,39
Uruguay,29/03/2021,Pfizer/BioNTech,116985
Uruguay,29/03/2021,Sinovac,459862
Uruguay,30/03/2021,Oxford/AstraZeneca,39
Uruguay,30/03/2021,Pfizer/BioNTech,125731
Uruguay,30/03/2021,Sinovac,503162
Uruguay,31/03/2021,Oxford/AstraZeneca,39
Uruguay,31/03/2021,Pfizer/BioNTech,134225
Uruguay,31/03/2021,Sinovac,552517
Uruguay,1/04/2021,Oxford/AstraZeneca,40
Uruguay,1/04/2021,Pfizer/BioNTech,142958
Uruguay,1/04/2021,Sinovac,591798
Uruguay,2/04/2021,Oxford/AstraZeneca,40
Uruguay,2/04/2021,Pfizer/BioNTech,152602
Uruguay,2/04/2021,Sinovac,631224
Uruguay,3/04/2021,Oxford/AstraZeneca,40
Uruguay,3/04/2021,Pfizer/BioNTech,155935
Uruguay,3/04/2021,Sinovac,640232
Uruguay,4/04/2021,Oxford/AstraZeneca,41
Uruguay,4/04/2021,Pfizer/BioNTech,155937
Uruguay,4/04/2021,Sinovac,640237
Uruguay,5/04/2021,Oxford/AstraZeneca,42
Uruguay,5/04/2021,Pfizer/BioNTech,156641
Uruguay,5/04/2021,Sinovac,677820
Uruguay,6/04/2021,Oxford/AstraZeneca,42
Uruguay,6/04/2021,Pfizer/BioNTech,157303
Uruguay,6/04/2021,Sinovac,721235
Uruguay,7/04/2021,Oxford/AstraZeneca,54
Uruguay,7/04/2021,Pfizer/BioNTech,157314
Uruguay,7/04/2021,Sinovac,767319
Uruguay,8/04/2021,Oxford/AstraZeneca,54
Uruguay,8/04/2021,Pfizer/BioNTech,157333
Uruguay,8/04/2021,Sinovac,816010
Uruguay,9/04/2021,Oxford/AstraZeneca,54
Uruguay,9/04/2021,Pfizer/BioNTech,186469
Uruguay,9/04/2021,Sinovac,826611
Uruguay,10/04/2021,Oxford/AstraZeneca,54
Uruguay,10/04/2021,Pfizer/BioNTech,209832
Uruguay,10/04/2021,Sinovac,830266
Uruguay,11/04/2021,Oxford/AstraZeneca,55
Uruguay,11/04/2021,Pfizer/BioNTech,209834
Uruguay,11/04/2021,Sinovac,830628
Uruguay,12/04/2021,Oxford/AstraZeneca,55
Uruguay,12/04/2021,Pfizer/BioNTech,220597
Uruguay,12/04/2021,Sinovac,873045
Uruguay,13/04/2021,Oxford/AstraZeneca,56
Uruguay,13/04/2021,Pfizer/BioNTech,233287
Uruguay,13/04/2021,Sinovac,917561
Uruguay,14/04/2021,Oxford/AstraZeneca,57
Uruguay,14/04/2021,Pfizer/BioNTech,245588
Uruguay,14/04/2021,Sinovac,962970
Uruguay,15/04/2021,Oxford/AstraZeneca,58
Uruguay,15/04/2021,Pfizer/BioNTech,256761
Uruguay,15/04/2021,Sinovac,1015393
Uruguay,16/04/2021,Oxford/AstraZeneca,58
Uruguay,16/04/2021,Pfizer/BioNTech,267702
Uruguay,16/04/2021,Sinovac,1067158
Uruguay,17/04/2021,Oxford/AstraZeneca,18776
Uruguay,17/04/2021,Pfizer/BioNTech,271367
Uruguay,17/04/2021,Sinovac,1079702
Uruguay,18/04/2021,Oxford/AstraZeneca,33885
Uruguay,18/04/2021,Pfizer/BioNTech,271682
Uruguay,18/04/2021,Sinovac,1079941
Uruguay,19/04/2021,Oxford/AstraZeneca,34783
Uruguay,19/04/2021,Pfizer/BioNTech,287411
Uruguay,19/04/2021,Sinovac,1102133
Uruguay,20/04/2021,Oxford/AstraZeneca,35378
Uruguay,20/04/2021,Pfizer/BioNTech,307472
Uruguay,20/04/2021,Sinovac,1127167
Uruguay,21/04/2021,Oxford/AstraZeneca,36223
Uruguay,21/04/2021,Pfizer/BioNTech,324942
Uruguay,21/04/2021,Sinovac,1155312
Uruguay,22/04/2021,Oxford/AstraZeneca,37059
Uruguay,22/04/2021,Pfizer/BioNTech,337490
Uruguay,22/04/2021,Sinovac,1193146
Uruguay,23/04/2021,Oxford/AstraZeneca,37911
Uruguay,23/04/2021,Pfizer/BioNTech,352826
Uruguay,23/04/2021,Sinovac,1228076
Uruguay,24/04/2021,Oxford/AstraZeneca,38420
Uruguay,24/04/2021,Pfizer/BioNTech,362484
Uruguay,24/04/2021,Sinovac,1240227
Uruguay,25/04/2021,Oxford/AstraZeneca,38420
Uruguay,25/04/2021,Pfizer/BioNTech,362487
Uruguay,25/04/2021,Sinovac,1240738
Uruguay,26/04/2021,Oxford/AstraZeneca,39231
Uruguay,26/04/2021,Pfizer/BioNTech,375863
Uruguay,26/04/2021,Sinovac,1271723
Uruguay,27/04/2021,Oxford/AstraZeneca,39803
Uruguay,27/04/2021,Pfizer/BioNTech,388849
Uruguay,27/04/2021,Sinovac,1303141
Uruguay,28/04/2021,Oxford/AstraZeneca,40355
Uruguay,28/04/2021,Pfizer/BioNTech,402224
Uruguay,28/04/2021,Sinovac,1333490
Uruguay,29/04/2021,Oxford/AstraZeneca,40948
Uruguay,29/04/2021,Pfizer/BioNTech,415506
Uruguay,29/04/2021,Sinovac,1365723
Uruguay,30/04/2021,Oxford/AstraZeneca,41519
Uruguay,30/04/2021,Pfizer/BioNTech,430114
Uruguay,30/04/2021,Sinovac,1398316
Uruguay,1/05/2021,Oxford/AstraZeneca,41519
Uruguay,1/05/2021,Pfizer/BioNTech,430147
Uruguay,1/05/2021,Sinovac,1398332
Uruguay,2/05/2021,Oxford/AstraZeneca,41519
Uruguay,2/05/2021,Pfizer/BioNTech,430156
Uruguay,2/05/2021,Sinovac,1398497
Uruguay,3/05/2021,Oxford/AstraZeneca,41575
Uruguay,3/05/2021,Pfizer/BioNTech,443883
Uruguay,3/05/2021,Sinovac,1417310
Uruguay,4/05/2021,Oxford/AstraZeneca,41642
Uruguay,4/05/2021,Pfizer/BioNTech,456349
Uruguay,4/05/2021,Sinovac,1438745
Uruguay,5/05/2021,Oxford/AstraZeneca,41776
Uruguay,5/05/2021,Pfizer/BioNTech,466612
Uruguay,5/05/2021,Sinovac,1460753
Uruguay,6/05/2021,Oxford/AstraZeneca,41824
Uruguay,6/05/2021,Pfizer/BioNTech,475806
Uruguay,6/05/2021,Sinovac,1488075
Uruguay,7/05/2021,Oxford/AstraZeneca,42287
Uruguay,7/05/2021,Pfizer/BioNTech,484608
Uruguay,7/05/2021,Sinovac,1497884
Uruguay,8/05/2021,Oxford/AstraZeneca,42380
Uruguay,8/05/2021,Pfizer/BioNTech,488267
Uruguay,8/05/2021,Sinovac,1501242
Uruguay,9/05/2021,Oxford/AstraZeneca,42380
Uruguay,9/05/2021,Pfizer/BioNTech,488267
Uruguay,9/05/2021,Sinovac,1501589
Uruguay,10/05/2021,Oxford/AstraZeneca,42476
Uruguay,10/05/2021,Pfizer/BioNTech,495455
Uruguay,10/05/2021,Sinovac,1538465
Uruguay,11/05/2021,Oxford/AstraZeneca,42646
Uruguay,11/05/2021,Pfizer/BioNTech,500881
Uruguay,11/05/2021,Sinovac,1575880
Uruguay,12/05/2021,Oxford/AstraZeneca,42755
Uruguay,12/05/2021,Pfizer/BioNTech,507764
Uruguay,12/05/2021,Sinovac,1613296
Uruguay,13/05/2021,Oxford/AstraZeneca,42761
Uruguay,13/05/2021,Pfizer/BioNTech,520588
Uruguay,13/05/2021,Sinovac,1663059
Uruguay,14/05/2021,Oxford/AstraZeneca,42786
Uruguay,14/05/2021,Pfizer/BioNTech,533099
Uruguay,14/05/2021,Sinovac,1710895
Uruguay,15/05/2021,Oxford/AstraZeneca,42807
Uruguay,15/05/2021,Pfizer/BioNTech,536841
Uruguay,15/05/2021,Sinovac,1728561
Uruguay,16/05/2021,Oxford/AstraZeneca,42807
Uruguay,16/05/2021,Pfizer/BioNTech,536844
Uruguay,16/05/2021,Sinovac,1729055
Uruguay,17/05/2021,Oxford/AstraZeneca,42808
Uruguay,17/05/2021,Pfizer/BioNTech,544562
